0   2422
211   0   19.7466   0.66735   0.391831   -19.7309   1.8953e-11   1.93253e-13   1.35169e-13   -1.89447e-11
211   0   236.967   0.204777   -0.0118037   -236.967   5.31318e-10   1.93394e-13   5.85604e-13   -5.31317e-10
211   0   99.6895   0.269859   0.210019   99.6888   1.13388e-10   -8.06179e-14   2.92091e-13   7.67124e-12
211   0   5.02548   0.0727481   -1.13059   4.89413   7.27911e-12   -1.00449e-12   -1.05223e-12   7.082e-12
211   0   629.287   -0.000496049   -0.573022   629.286   4.85712e-10   1.83978e-13   1.46322e-13   4.85711e-10
211   0   0.906627   0.480933   0.712841   0.251105   1.11038e-12   -4.44939e-14   3.09281e-12   3.59118e-15
211   0   80.5174   0.109909   -0.483181   80.5158   6.8416e-11   -6.41541e-13   5.76829e-13   6.84139e-11
211   0   5.41772   -0.652784   0.167172   5.37384   4.22884e-12   -4.28996e-13   2.4799e-13   4.08241e-12
211   0   560.333   0.0150559   0.587865   -560.333   3.21236e-10   -5.60521e-13   2.31044e-13   -3.21234e-10
211   0   1971.94   0.163852   0.283141   1971.94   1.35074e-09   4.95219e-13   -2.66772e-13   1.35074e-09
211   0   250.846   0.0596044   0.903233   -250.844   1.47653e-10   2.89148e-13   -3.4086e-12   -1.47647e-10
211   0   0.429936   -0.0161909   0.0321115   -0.405058   1.36252e-12   8.78692e-13   -3.62963e-13   -8.07176e-13
211   0   22.7904   0.0308191   1.08346   -22.7642   1.3659e-11   6.51207e-14   2.53528e-12   -1.26967e-11
211   0   89.3291   -0.469155   0.135227   -89.3276   2.58834e-10   -3.20738e-13   7.01061e-14   -2.58829e-10
211   0   456.561   0.302076   -0.150967   456.561   5.71861e-10   -4.72088e-13   -1.12468e-12   5.71858e-10
211   0   8.55904   -0.285182   0.258943   -8.54923   3.18584e-11   -1.48686e-12   -3.24253e-13   -3.1816e-11
211   0   13.256   -0.805679   -0.582456   -13.2179   1.1879e-11   -1.40725e-13   1.3102e-14   -1.18592e-11
211   0   2.35835   0.423764   0.344699   2.28997   3.67019e-12   2.99507e-12   3.09145e-13   2.65864e-12
211   0   25.9052   -0.749191   -0.565113   25.8878   1.64335e-10   -1.9865e-12   1.01119e-12   1.64319e-10
211   0   6.30839   0.0841057   -0.848819   -6.2489   1.98376e-11   -2.05663e-12   1.74335e-12   -1.97678e-11
211   0   0.858066   -0.324568   -0.282514   -0.729135   1.33938e-12   -6.96025e-16   5.0605e-13   -8.5008e-13
211   0   8.81872   0.510386   0.459809   -8.79082   4.40455e-11   3.42411e-13   1.96451e-12   -4.3983e-11
211   0   1.94586   -0.0645541   0.836629   -1.75008   5.8246e-12   1.94073e-12   -3.34159e-12   -5.47072e-12
211   0   60.6965   -0.199972   0.415741   -60.6946   1.37932e-10   4.66622e-13   -6.49903e-13   -1.37923e-10
211   0   1.79133   0.133953   -0.414964   -1.73183   2.59392e-12   6.5059e-14   -7.64273e-13   -2.46986e-12
211   0   6.1418   0.121836   -0.317267   -6.13081   1.06701e-10   1.13623e-12   -1.21506e-12   -1.06681e-10
211   0   16.0279   -0.409669   0.173549   16.0211   6.70375e-11   -1.59304e-12   2.88313e-13   6.70173e-11
211   0   0.341065   -0.251779   -0.017782   0.182033   8.57751e-12   -4.18964e-13   -9.4606e-13   8.42081e-12
211   0   12.9657   0.208809   -0.0278629   12.9632   2.61414e-11   -8.85525e-13   -9.43355e-13   2.61206e-11
211   0   1.483   0.754433   0.129802   1.26245   1.54834e-12   -7.36418e-14   -3.74157e-12   8.65929e-13
211   0   1.122   -0.745161   0.329422   -0.758698   1.49283e-12   -1.18373e-12   -1.40443e-12   -5.60104e-13
211   0   14.8626   0.231828   -0.410476   -14.8545   2.30975e-11   -1.02228e-13   -1.64721e-12   -2.30741e-11
211   0   2.76268   0.670972   0.272027   2.66246   4.30811e-12   -1.15553e-12   -1.837e-12   4.14216e-12
211   0   1.78761   -0.709678   0.0624624   1.63356   1.8049e-12   -1.95914e-12   -2.33686e-12   1.14925e-12
211   0   0.533425   0.214944   -0.277126   -0.376912   9.03755e-13   -7.06981e-13   8.93878e-13   9.25218e-14
211   0   0.434562   -0.194304   0.0400336   -0.360566   8.24971e-13   -1.55155e-12   2.37817e-12   2.76714e-13
211   0   70.8352   -0.308247   -0.226278   -70.8341   2.59211e-10   1.23182e-13   2.28892e-13   -2.59209e-10
211   0   9.95312   0.427017   0.410429   -9.9345   1.50075e-11   -2.50949e-14   4.94753e-13   -1.49828e-11
211   0   0.598153   0.444449   -0.0721127   -0.368202   1.2672e-12   1.35933e-14   -1.36347e-12   -1.80875e-13
211   0   185.009   0.29124   0.459953   -185.008   3.2468e-10   2.50746e-14   1.17366e-12   -3.24675e-10
211   0   6.36242   0.154718   -0.243534   6.35435   2.74755e-11   1.22149e-12   -3.03602e-13   2.74365e-11
211   0   858.353   0.0689622   0.356915   858.353   1.34973e-09   8.4727e-13   3.64501e-13   1.34973e-09
211   0   265.227   -0.0687268   0.427626   265.226   3.35373e-10   -4.43443e-13   -1.35907e-13   3.3537e-10
211   0   21.7097   0.0822967   0.28177   -21.7073   1.43999e-10   -8.7157e-13   1.51574e-12   -1.43986e-10
211   0   5.37577   0.39637   0.506492   -5.33533   5.34051e-12   -1.56796e-13   7.67441e-13   -5.17288e-12
211   0   183.602   0.228529   0.142026   183.601   1.3719e-10   -3.42822e-13   -5.68275e-14   1.37186e-10
211   0   0.38696   -0.0800961   0.213328   -0.279882   1.14838e-12   -5.84628e-14   -4.12653e-12   5.11155e-13
211   0   15.198   0.0541473   -0.349549   -15.1932   7.3677e-12   -1.85227e-13   8.24133e-14   -7.33668e-12
211   0   468.045   -0.0222851   -0.373784   -468.044   3.18652e-10   3.5669e-13   1.46087e-13   -3.18645e-10
211   0   4.53768   0.0125037   0.69109   4.48255   4.92067e-12   -2.74407e-13   -1.5038e-12   4.74829e-12
211   0   24.6104   0.0400152   -0.425793   -24.6063   5.94165e-11   -2.35371e-13   -1.02077e-12   -5.93905e-11
211   0   32.5401   -0.38082   0.154387   -32.5372   1.94691e-10   3.73621e-13   -8.89592e-13   -1.94689e-10
211   0   11.9023   0.197536   -0.38109   11.8938   4.56743e-11   2.76786e-12   -4.34006e-12   4.56122e-11
211   0   23.9135   0.641874   -0.779424   23.8918   3.812e-11   2.65856e-12   -3.27404e-12   3.80888e-11
211   0   16.0638   0.115939   0.484888   16.0554   8.9821e-11   2.35771e-12   -1.53806e-12   8.98106e-11
211   0   150.914   -0.496106   -0.0697659   150.914   1.10773e-10   1.48266e-12   -2.42291e-12   1.10768e-10
211   0   17.6896   0.327454   -0.0484055   -17.686   3.97157e-11   -1.72688e-13   -2.46757e-13   -3.96906e-11
211   0   931.739   0.0931462   -0.350901   -931.739   7.81086e-10   2.5293e-13   -1.6907e-13   -7.81085e-10
211   0   24.7732   -0.656813   0.33644   -24.7618   2.77607e-11   5.76755e-13   1.64445e-12   -2.7739e-11
211   0   16.193   -0.109546   -0.428559   -16.1864   7.34575e-11   -1.19212e-12   -1.28256e-12   -7.34476e-11
211   0   20.1038   2.95445   2.14141   -19.7694   1.00931e-11   1.66562e-12   7.07161e-13   -9.86398e-12
211   0   2.88189   0.144143   0.375929   -2.85021   8.84854e-12   7.7628e-13   5.27889e-13   -8.70346e-12
211   0   0.379508   -0.157583   0.308967   0.0652172   2.0542e-12   -5.0573e-13   1.8977e-13   -1.36079e-12
211   0   134.694   -0.577133   0.228255   -134.693   4.82124e-10   -2.66697e-13   -6.53948e-13   -4.8212e-10
211   0   15.1044   -0.123274   -0.0235428   -15.1033   2.33946e-10   3.18076e-13   -1.5109e-13   -2.3394e-10
211   0   1.32666   -0.0689029   0.132861   -1.31078   2.35829e-11   2.56082e-13   -4.9261e-13   -2.35559e-11
