0   1
8   1   211   15.8598   -0.0103975   0.355218   15.8552   3.53089e-11   2.0662e-13   -2.88687e-13   3.528e-11
8   2   211   19.7405   0.436206   0.340091   -19.7322   2.46725e-11   -8.08608e-13   2.19921e-13   -2.46245e-11
8   3   211   8.16123   -0.0269556   -0.290798   -8.1548   5.05151e-11   2.23647e-13   -8.0446e-13   -5.04719e-11
8   4   211   14.8663   -0.594701   -0.478162   -14.846   2.60111e-11   3.1334e-14   -4.57579e-13   -2.59391e-11
8   5   211   0.630082   -0.0232063   0.1965   0.581698   1.31486e-12   -4.02298e-13   -1.25613e-13   1.18133e-12
8   6   211   99.2414   -0.446208   -0.396067   99.2395   8.86768e-11   2.44239e-13   1.43333e-13   8.86724e-11
8   7   211   18.1716   0.00761841   -0.744624   18.1558   8.52266e-11   1.28319e-13   -9.97477e-13   8.51966e-11
8   8   211   1.83407   -0.204989   -0.33417   1.78624   2.43973e-11   7.1482e-13   -1.40948e-14   2.4278e-11
8   9   211   0.340386   -0.113035   -0.250261   0.144828   3.69218e-12   9.2004e-13   -6.8209e-13   2.75124e-12
8   10   211   4.92033   -0.592474   0.38359   -4.86745   2.29761e-11   -9.68004e-13   -3.12969e-13   -2.26973e-11
8   11   211   48.9103   0.377156   0.0241655   -48.9086   2.13593e-10   5.25566e-13   1.32813e-12   -2.13573e-10
8   12   211   250.301   0.911302   0.15339   -250.299   4.07185e-10   1.07691e-12   -8.62279e-13   -4.07177e-10
8   13   211   231.102   0.0763605   -0.255012   -231.102   6.27905e-10   -5.4232e-13   -4.13918e-14   -6.27903e-10
8   14   211   209.206   0.277304   -0.417539   -209.205   8.33852e-10   -9.34463e-13   -9.4057e-13   -8.33846e-10
8   15   211   0.856206   0.284587   0.0112888   -0.795293   1.05487e-11   -2.48782e-13   -6.57872e-13   -9.8301e-12
8   16   211   1.73403   -0.809422   -0.436693   -1.4634   3.76732e-12   9.31841e-14   -4.95505e-13   -2.50733e-12
8   17   211   473.458   -0.561834   0.000729189   473.458   9.41697e-10   6.79145e-14   -2.08345e-13   9.41696e-10
8   18   211   122.37   -0.0674152   -0.0363305   122.37   2.03207e-08   -2.25917e-12   5.41366e-13   2.03207e-08
8   19   211   9.49045   0.0574092   0.194355   -9.48726   116.447   1.11319   2.46475   -116.283
8   20   211   2.40786   0.0330805   0.121397   -2.40052   423.493   14.005   -5.71504   -422.695
8   21   211   0.189901   0.0040472   0.121134   0.0435054   18.4927   -7.08928   5.98906   1.90229
9   16
9   0   211   45.7137   -0.288446   0.228179   45.712   1.55797e-10   -1.39946e-13   4.7763e-13   1.55796e-10
9   1   211   3.41424   -0.0390893   -0.135896   3.40846   3.33039e-11   9.76077e-13   2.37565e-13   3.32406e-11
9   2   211   9.66672   -1.12892   -0.892911   9.55794   8.4146e-12   -1.93672e-13   -6.56516e-13   8.30043e-12
9   3   211   486.701   -0.875691   0.244916   486.7   1.19409e-09   2.59781e-13   1.266e-14   1.19409e-09
9   4   211   18.6127   0.0426328   0.0877596   18.6119   1.69922e-10   -1.37047e-12   1.70281e-12   1.69872e-10
9   5   211   1.41102   0.0330963   0.291264   1.37316   1.70267e-11   1.4665e-12   -1.98968e-13   1.66799e-11
9   6   211   1.67779   0.494494   0.392544   1.54819   1.28224e-11   1.88931e-12   8.98935e-13   1.23249e-11
9   7   211   0.229097   0.088926   -0.155407   0.0307641   3.82856e-12   1.54542e-13   7.47558e-13   -4.46776e-14
9   8   211   0.249425   0.0750257   0.122949   -0.148283   1.75157e-12   -5.66348e-13   1.27147e-13   3.95664e-13
9   9   211   0.782854   -0.454984   -0.0207767   0.62124   5.37467e-12   -6.68081e-14   -8.12527e-14   4.91201e-12
9   10   211   0.765679   -0.0986869   -0.278195   0.69257   2.13619e-11   -3.95395e-13   -1.00209e-12   2.1184e-11
9   11   211   39.6779   0.138781   -0.313971   39.6762   2.79434e-10   -7.36575e-14   -1.03396e-12   2.79407e-10
9   12   211   4.77495   0.189137   -0.0401404   4.76899   1.04365e-09   7.88038e-11   -1.4551e-11   1.03873e-09
9   13   211   113.76   -0.123143   0.012456   113.76   1.55367e-08   1.45543e-12   -1.51297e-11   1.55366e-08
9   14   211   169.081   0.0763161   -0.0343341   169.081   5.87478e-08   2.58238e-12   7.94867e-13   5.87478e-08
9   15   211   22.7942   -0.258593   0.0125583   22.7923   472.016   -3.87107   -1.01768   471.915
10   27
10   0   211   20.2506   0.0319777   -0.15762   20.2495   3.39459e-11   -1.52268e-12   3.32931e-13   3.38924e-11
10   1   211   27.6477   -0.0763191   0.0624865   27.6472   1.137e-10   9.54446e-13   -5.59025e-14   1.13689e-10
10   2   211   65.9887   0.505116   0.300895   65.9859   5.61071e-10   2.31768e-12   1.53828e-12   5.61062e-10
10   3   211   11.1626   0.205981   -0.0025807   11.1598   6.13827e-11   -1.02373e-13   -1.06378e-12   6.13507e-11
10   4   211   11.9743   -0.852919   0.298901   -11.9393   7.77526e-12   -3.23881e-13   -4.50286e-13   -7.6635e-12
10   5   211   48.0716   1.16918   0.311147   -48.0561   2.04962e-10   2.00204e-12   5.43191e-13   -2.04946e-10
10   6   211   507.164   0.0164246   0.0102752   -507.164   2.32357e-09   -6.69378e-13   -1.73931e-12   -2.32357e-09
10   7   211   30.8596   0.0317179   0.234761   -30.8584   5.33475e-11   5.17316e-13   -3.50717e-13   -5.33366e-11
10   8   211   0.561424   0.159251   0.453113   -0.25504   2.94708e-12   3.32204e-13   5.28821e-13   -2.44593e-12
10   9   211   0.533734   -0.272118   -0.168743   -0.403571   1.78854e-12   4.31971e-14   -7.09387e-13   -8.69845e-13
10   10   211   34.9429   -0.367763   0.873661   34.9297   2.0747e-11   1.22921e-13   1.2037e-13   2.07098e-11
10   11   211   123.744   0.520248   -0.107268   123.742   5.26187e-10   2.15371e-13   -7.80547e-13   5.26182e-10
10   12   211   16.0202   -0.076756   0.185469   16.0183   5.06851e-11   -1.00994e-12   4.04104e-13   5.06414e-11
10   13   211   26.4705   -0.614267   -0.0775752   26.4629   1.8657e-10   1.82926e-13   4.42698e-14   1.86504e-10
10   14   211   18.5475   -0.608915   -0.0729822   18.5368   2.551e-10   -4.07868e-12   9.48512e-13   2.5481e-10
10   15   211   0.687799   0.0378048   -0.458599   -0.491777   2.33239e-12   -9.63535e-14   -4.31566e-13   -1.55924e-12
10   16   211   37.8526   0.0722796   0.218488   -37.8517   2.71222e-10   2.79854e-12   1.68383e-12   -2.71152e-10
10   17   211   327.363   -0.141173   0.372766   -327.363   1.90405e-09   3.45969e-14   -4.05521e-13   -1.90405e-09
10   18   211   38.7614   0.201726   0.0424251   38.7606   1.34345e-10   7.22161e-14   -7.94027e-14   1.34332e-10
10   19   211   37.2132   -0.188522   -0.0409815   37.2124   1.74799e-09   2.84508e-12   -1.27569e-12   1.74796e-09
10   20   211   1061.97   -0.440325   0.157366   1061.97   1.00513e-08   -1.6528e-12   5.24691e-14   1.00513e-08
10   21   211   3.74784   -0.102043   0.00507155   3.74385   3.82892e-08   -1.66107e-09   4.21329e-10   3.82123e-08
10   22   211   488.451   0.0328369   -0.0241208   -488.451   3.09269e-08   4.75138e-12   -2.37131e-12   -3.09269e-08
10   23   211   27.2847   -0.276262   -0.120487   -27.2827   3.81567e-09   -1.0488e-11   -5.68329e-12   -3.81551e-09
10   24   211   0.310221   -0.107629   -0.166437   0.193577   6.44217e-11   1.01795e-11   -2.70516e-11   1.50062e-11
10   25   211   0.715216   0.356771   -0.323581   0.509965   1.45541e-11   3.22399e-12   -4.70708e-12   8.88464e-12
10   26   211   0.564336   -0.0407487   0.0814872   0.539162   301.743   2.85669   -28.674   295.475
11   25
11   0   211   1328.73   -0.260455   -0.371782   1328.73   1.47225e-09   1.97709e-13   -7.04125e-13   1.47224e-09
11   1   211   17.291   -0.394675   0.329317   17.2828   9.31811e-11   -1.4105e-12   1.46117e-12   9.31571e-11
11   2   211   2.79716   -0.0163123   -0.0842331   2.79236   2.87075e-11   4.11587e-13   -2.34802e-13   2.86169e-11
11   3   211   6.11144   0.104079   -0.14031   6.10735   1.79447e-11   2.24197e-13   -2.69016e-13   1.78464e-11
11   4   211   0.590992   -0.170433   0.13579   0.531324   7.08319e-12   6.13312e-13   2.64239e-13   6.81673e-12
11   5   211   4.63992   -0.0318037   0.138146   4.63565   8.052e-12   -6.82894e-13   1.32508e-13   7.93165e-12
11   6   211   0.420833   0.00838559   -0.247658   0.310188   2.83615e-12   -1.63836e-13   -3.5941e-13   2.30252e-12
11   7   211   21.6182   -0.219715   0.119269   21.6163   1.18995e-10   6.96501e-14   -3.63485e-13   1.18977e-10
11   8   211   2.18832   -0.214731   0.022488   2.17317   6.62754e-11   -8.96106e-13   1.74959e-12   6.62112e-11
11   9   211   2.87515   -0.389945   0.0897387   2.84375   5.27374e-11   -7.97836e-13   1.6207e-13   5.26333e-11
11   10   211   3.82688   0.502805   0.71651   -3.72281   1.5113e-11   2.04533e-12   1.40512e-12   -1.44309e-11
11   11   211   0.175084   0.0996597   0.0330422   -0.0122785   1.1051e-11   -8.32217e-13   -3.03771e-12   4.44316e-12
11   12   211   12.4767   -0.232578   0.1136   12.4732   1.50266e-10   -1.10375e-13   -4.35795e-13   1.50255e-10
11   13   211   5.9348   0.0537327   -0.230151   5.92845   2.32016e-10   -1.31302e-12   -1.59324e-12   2.31969e-10
11   14   211   6.24018   -0.446004   0.193207   6.21966   2.33071e-11   -9.30997e-13   -6.16107e-13   2.32371e-11
11   15   211   12.7682   -0.107183   0.199591   -12.7654   3.99993e-10   -2.47023e-13   2.94568e-13   -3.99978e-10
11   16   211   0.441462   -0.22361   0.239588   -0.260777   2.93657e-12   3.7775e-13   5.23836e-13   -2.46169e-12
11   17   211   0.461102   0.103828   0.185339   -0.384714   3.25184e-11   1.54512e-11   -2.43974e-12   -2.33201e-11
11   18   211   35.4525   0.053296   -0.111814   35.452   2.66761e-08   3.06034e-11   -2.24153e-11   2.66759e-08
11   19   211   1.24666   0.0910081   -0.0518872   1.23439   1.58261e-11   -3.66093e-13   4.68631e-13   1.56288e-11
11   20   211   13.3691   -0.0522766   0.0746415   13.3681   1.5072e-09   -7.30847e-12   -6.84544e-12   1.50708e-09
11   21   211   170.382   0.0617545   0.118227   -170.382   0.00029383   2.10608e-07   1.78619e-07   -0.000293829
11   22   211   706.327   -0.307955   -0.139181   -706.327   1.11866e-07   -2.55993e-11   -2.15479e-11   -1.11866e-07
11   23   211   0.405318   -0.286906   0.097143   -0.230329   36.5598   -13.9379   -4.19802   -18.5987
11   24   211   0.406539   0.0668662   -0.0521784   0.372291   66.0124   9.44045   1.67265   63.4299
12   16
12   0   211   0.320525   0.0419262   -0.00045894   -0.28548   7.02247e-13   -5.30949e-14   1.88417e-13   -4.62674e-13
12   1   211   0.572354   0.0297791   -0.364965   0.41716   3.88848e-12   -2.65842e-13   6.24814e-13   3.56297e-12
12   2   211   70.2112   0.357543   0.146738   70.21   5.87891e-11   -1.42567e-13   3.18057e-13   5.87681e-11
12   3   211   474.641   0.609834   -0.289872   474.64   3.26596e-10   8.45742e-15   6.98614e-13   3.26593e-10
12   4   211   1.62838   0.174814   -0.170512   -1.60391   4.03714e-12   -3.99596e-13   -4.9611e-13   -3.95255e-12
12   5   211   93.7311   0.26202   0.181518   -93.7305   1.54649e-09   1.8369e-13   -1.14441e-12   -1.54648e-09
12   6   211   78.8017   -0.289661   0.111541   -78.801   2.2583e-09   -7.11367e-13   1.00452e-12   -2.25829e-09
12   7   211   333.909   0.069289   -0.182232   -333.909   3.98913e-09   5.42579e-13   8.95192e-13   -3.98913e-09
12   8   211   65.9032   0.0840237   0.136337   65.9028   2.00842e-09   -1.04597e-13   -2.01882e-13   2.00842e-09
12   9   211   582.389   -0.411977   0.669759   582.388   2.24981e-09   -1.12934e-12   2.24654e-12   2.2498e-09
12   10   211   1.83541   0.0708337   -0.32191   1.80017   1.13911e-11   5.08196e-13   -2.77074e-14   1.11234e-11
12   11   211   0.352485   -0.0890224   0.0841008   -0.299613   1.38199e-11   2.89621e-12   5.07089e-12   1.82805e-12
12   12   211   127.404   -0.249132   0.0542342   -127.404   32420.1   -22.8885   -6.76245   -32420
12   13   211   1.82853   0.165853   -0.0707461   1.81426   3.8792e-10   -6.36529e-12   2.30876e-11   3.76951e-10
12   14   211   1.80475   -0.0487914   0.0312478   1.79841   2.46001e-11   -4.60107e-13   -3.5999e-13   2.43018e-11
12   15   211   0.297213   0.0365953   0.255056   0.0496288   1.31639e-11   3.76133e-12   6.79952e-13   5.77397e-12
13   0
14   0
15   23
15   0   211   3.65528   0.57143   0.257071   -3.59847   1.06511e-11   -1.52602e-13   -5.42528e-13   -1.05499e-11
15   1   211   4.57079   0.0453253   0.249962   4.56159   3.28489e-12   -4.62294e-13   2.54054e-13   2.99944e-12
15   2   211   16.8099   -0.314923   -0.372651   16.8023   2.64671e-11   1.33625e-13   -5.90055e-13   2.64383e-11
15   3   211   890.715   -0.197578   0.530928   890.715   1.77684e-09   -3.89224e-13   -4.20525e-13   1.77684e-09
15   4   211   644.046   -0.0949377   0.283486   644.046   3.29828e-09   -5.32253e-13   -1.61982e-13   3.29828e-09
15   5   211   7.42984   0.386649   -0.391375   7.40813   1.21875e-11   4.22472e-13   2.72025e-13   1.2142e-11
15   6   211   0.698442   0.182634   0.182168   0.633878   8.57111e-12   1.55753e-12   -7.23868e-13   8.01588e-12
15   7   211   0.357663   -0.164608   0.0514421   -0.280536   1.9291e-12   -2.16084e-13   -1.27685e-13   -1.47855e-12
15   8   211   16.2191   0.273842   -0.120949   -16.2157   7.20518e-11   -6.23939e-13   -1.91168e-13   -7.19961e-11
15   9   211   128.493   -0.000569742   -0.0555076   -128.492   6.30443e-09   3.93516e-13   3.81556e-15   -6.30443e-09
15   10   211   2.63691   -0.110357   0.382062   -2.60301   1.29968e-11   -3.93201e-13   5.71169e-13   -1.28945e-11
15   11   211   3.58796   -0.157816   0.554616   -3.53857   4.28388e-12   -1.89634e-13   3.87549e-13   -4.07025e-12
15   12   211   0.231124   0.136717   -0.122387   -0.016375   4.60813e-12   1.78617e-13   3.46552e-13   1.20738e-12
15   13   211   131.988   0.0172266   -0.20174   131.988   7.7534e-10   -5.04345e-13   3.76183e-13   7.75325e-10
15   14   211   54.0015   0.276353   -0.00307741   54.0007   1.70101e-10   4.00851e-13   1.95783e-13   1.70088e-10
15   15   211   9.15205   -0.222539   0.0818035   9.14791   8.72244e-11   -5.27948e-13   2.13335e-13   8.72021e-11
15   16   211   0.844061   0.643584   0.282199   0.44623   5.26312e-12   1.69872e-12   1.28571e-12   2.22994e-12
15   17   211   1.79964   -0.144561   -0.090206   -1.78611   7.9682e-12   -2.0205e-13   -7.07427e-13   -7.56072e-12
15   18   211   9.3832   0.00203216   0.0282205   -9.38212   2.13056e-10   -1.58775e-12   1.95401e-12   -2.12893e-10
15   19   211   669.721   -0.141794   -0.139336   -669.721   2.29077e-09   -4.88365e-13   -4.94296e-13   -2.29077e-09
15   20   211   3.18693   0.0215053   0.0119796   3.18378   1.41238e-10   3.62123e-12   7.34556e-12   1.40621e-10
15   21   211   0.741582   0.228174   -0.244991   0.646823   1.22392e-06   3.88204e-07   -2.29356e-07   1.09108e-06
15   22   211   3.26159   0.0132648   -0.0696056   3.25783   65.7831   0.125292   2.33007   65.3886
16   4
16   0   211   264.943   0.419589   -0.295024   264.943   9.31538e-10   -5.97519e-13   2.14893e-13   9.31537e-10
16   1   211   334.991   0.279099   0.997344   334.989   2.2491e-10   -1.48403e-13   5.24067e-13   2.24906e-10
16   2   211   126.293   -0.177685   0.219893   126.293   5.18929e-10   2.85154e-15   -5.39164e-13   5.18924e-10
16   3   211   51.1095   0.0752119   0.0443165   51.1093   3.08484e-05   4.23518e-08   -4.98675e-08   3.08481e-05
17   19
17   0   211   119.287   0.0975111   0.300481   119.286   7.46889e-10   2.25845e-13   2.06608e-13   7.46887e-10
17   1   211   1.04981   -0.481976   -0.00578601   0.922109   5.77557e-12   -4.1117e-13   -4.86897e-14   5.61195e-12
17   2   211   279.226   0.251153   -0.308059   279.225   1.04467e-09   -2.4433e-14   -2.39608e-13   1.04467e-09
